supporter_id,first_name,last_name,date_of_birth,email,postcode,region,sign_up_date,source_channel,marketing_consent,status,last_activity_date
3402,Joseph,Vasquez,2004-12-28,joseph.vasquez3402@example.com,CF11 1FD,West Midlands,2020-10-08,Partner,1,Active,2022-10-10
3403,Kai,Chen,2005-09-07,kai.chen3403@example.com,NE4 5BG,North West,2025-07-13,Social,0,Lapsed,2026-04-22
3404,Lucy,Wainwright,1986-03-12,lucy.wainwright3404@example.com,CF6 7AJ,Yorkshire & Humber,2021-04-11,Telephone,1,Active,2022-12-14
3405,Emeka,Wainwright,1953-02-28,emeka.wainwright3405@example.com,NE36 1FS,East Midlands,2021-07-29,Event,1,Active,2023-09-04
3406,Priya,Chen,1979-03-17,priya.chen3406@example.com,M18 2NE,West Midlands,2025-12-01,Social,1,Inactive,2026-01-22
3407,Lucy,Grewal,2002-09-26,lucy.grewal3407@example.com,BS40 2LJ,South West,2019-09-11,Telephone,1,Inactive,2023-11-03
3408,Zainab,Iqbal,1979-07-22,,BS21 4BN,Yorkshire & Humber,2022-03-04,Web,0,Active,2022-06-13
3409,Maya,Sandoval,1962-09-18,maya.sandoval3409@example.com,EH31 6HZ,Northern Ireland,2023-08-11,Social,1,Active,2026-05-05
3410,Yusuf,Quainton,1998-04-13,yusuf.quainton3410@example.com,NE12 9AY,Northern Ireland,2024-12-13,Direct Mail,1,Lapsed,2025-07-12
3411,Joseph,Duffy,1971-11-04,joseph.duffy3411@example.com,BT35 5DZ,Scotland,2018-07-18,Partner,0,Inactive,2025-12-31
3412,Emeka,Yeboah,2004-10-22,emeka.yeboah3412@example.com,N26 9BG,South East,2017-06-18,Partner,0,Active,2023-01-09
3413,Zainab,Sharpe,2004-06-12,zainab.sharpe3413@example.com,BT5 3SL,Scotland,2019-04-15,Partner,1,Active,2020-07-13
3414,Omar,Nkemelu,1999-07-24,omar.nkemelu3414@example.com,LS6 8XN,North East,2024-10-12,Telephone,1,Active,2026-06-02
3415,Zainab,Morrow,1953-09-07,zainab.morrow3415@example.com,BT8 3HH,Yorkshire & Humber,2018-08-22,Event,1,Inactive,2021-09-21
3416,Theo,Jarvis,1962-12-07,theo.jarvis3416@example.com,N11 3ZE,Wales,2022-02-23,Event,1,Active,2024-07-22
3417,Samuel,Kowalski,1955-05-01,samuel.kowalski3417@example.com,B16 1NY,Scotland,2021-06-14,Telephone,1,Active,2025-11-24
3418,Freya,Zielinski,1978-11-22,freya.zielinski3418@example.com,BT1 1PE,London,2017-06-15,Partner,1,Active,2025-03-14
3419,Verity,Baptiste,2000-11-21,verity.baptiste3419@example.com,LS32 6XQ,East of England,2019-04-15,Partner,0,Active,2019-12-17
3420,Sofia,Quainton,1957-09-08,sofia.quainton3420@example.com,SE12 3DB,North West,2020-10-01,Partner,1,Inactive,2024-01-01
3421,Maya,Sharpe,1981-10-01,maya.sharpe3421@example.com,M6 7WS,Northern Ireland,2024-06-24,Social,0,Active,2025-12-25
3422,Harun,Sharpe,1953-06-17,harun.sharpe3422@example.com,EH11 8LR,Scotland,2026-01-28,Web,0,Inactive,2026-07-13
3423,Leah,Vasquez,1961-11-23,leah.vasquez3423@example.com,SW14 9AE,Northern Ireland,2023-02-21,Social,1,Active,2023-09-20
3424,Elliot,Vasquez,1990-02-13,elliot.vasquez3424@example.com,NE22 9WT,North West,2022-07-22,Partner,1,Lapsed,2024-03-17
3425,Karolina,Yeboah,1970-10-18,karolina.yeboah3425@example.com,BT32 1UP,West Midlands,2022-09-29,Telephone,1,Active,2023-12-28
3426,Jasmin,Lindqvist,1976-06-18,jasmin.lindqvist3426@example.com,EH3 3EU,East of England,2019-05-02,Telephone,1,Lapsed,2026-04-11
3427,Mahmoud,Nkemelu,1969-07-02,mahmoud.nkemelu3427@example.com,SE30 5EW,North East,2017-05-06,Partner,1,Inactive,2022-10-02
3428,Tariq,Baptiste,1946-03-13,tariq.baptiste3428@example.com,B14 7EE,North East,2026-02-19,Social,1,Lapsed,2026-03-05
3429,Callum,Gill,1980-08-19,callum.gill3429@example.com,CF19 9GN,East Midlands,2026-05-09,Direct Mail,1,Lapsed,2026-05-23
3430,Rosa,Uddin,1983-06-20,rosa.uddin3430@example.com,CF12 1LY,North West,2025-09-02,Social,0,Active,2026-05-06
3431,Fatima,Bright,2003-05-06,fatima.bright3431@example.com,L31 6AX,Yorkshire & Humber,2024-11-06,Direct Mail,1,Active,2025-12-10
3432,Niamh,Quainton,2005-06-22,niamh.quainton3432@example.com,CF33 7QP,North East,2023-04-25,Social,0,Active,2025-06-25
3433,Samuel,Wainwright,1963-07-20,samuel.wainwright3433@example.com,G5 6JS,Wales,2017-05-21,Partner,1,Active,2020-01-22
3434,Chloe,Nkemelu,1992-09-09,chloe.nkemelu3434@example.com,BT38 7JJ,London,2017-05-27,Event,1,Active,2025-04-04
3435,Leah,Mensah,1992-10-12,leah.mensah3435@example.com,N1 1TS,Wales,2016-10-21,Event,0,Active,2016-12-25
3436,Freya,Kowalski,1970-05-25,freya.kowalski3436@example.com,L11 4NP,East of England,2021-02-12,Event,1,Active,2024-02-20
3437,Niamh,Sharpe,1984-04-17,niamh.sharpe3437@example.com,L32 9FB,London,2023-10-06,Telephone,1,Active,2024-12-16
3438,Verity,Vasquez,2004-08-06,verity.vasquez3438@example.com,LS23 3PS,London,2021-04-12,Event,1,Lapsed,2024-09-07
3439,Zara,Nkemelu,1947-12-27,zara.nkemelu3439@example.com,L8 9YT,East of England,2018-08-17,Partner,0,Lapsed,2022-06-03
3440,Eleanor,Sandoval,2002-08-24,eleanor.sandoval3440@example.com,EH17 5ZP,East of England,2018-02-20,Event,1,Active,2022-08-26
3441,Gareth,Abiola,1977-03-08,gareth.abiola3441@example.com,M19 7HY,Yorkshire & Humber,2021-07-11,Web,0,Active,2024-10-20
3442,Sofia,Ahmed,1996-12-17,sofia.ahmed3442@example.com,NE26 2SS,West Midlands,2021-02-16,Partner,1,Active,2021-09-06
3443,Niamh,Vasquez,1958-06-15,niamh.vasquez3443@example.com,NE13 2PZ,North West,2021-12-27,Partner,1,Active,2022-07-11
3444,Kai,Pemberton,1992-01-25,kai.pemberton3444@example.com,B18 1RF,South East,2024-08-06,Social,0,Lapsed,2023-08-31
3445,Grace,Nkemelu,1953-09-05,grace.nkemelu3445@example.com,ls373nx,Yorkshire & Humber,2024-02-26,Direct Mail,1,Active,2026-05-03
3446,Omar,Uddin,1997-12-06,omar.uddin3446@example.com,L1 5ZG,Yorkshire & Humber,2023-08-23,Web,0,Lapsed,2026-05-28
3447,Maya,Sharpe,1979-11-17,maya.sharpe3447@example.com,L26 4DY,Scotland,2023-08-01,Partner,1,Activ,2025-02-10
3448,Theo,Yeboah,1978-05-07,theo.yeboah3448@example.com,SW28 7FD,West Midlands,2026-02-26,Direct Mail,0,Deceased,2026-06-01
3449,Deborah,Carrick,1950-11-18,deborah.carrick3449@example.com,B23 2FL,South West,2025-10-19,Social,1,Deceased,2026-02-06
3450,Zara,Rashid,1964-08-14,zara.rashid3450@example.com,LS31 4LF,Yorkshire & Humber,2022-12-26,Telephone,1,Active,2025-10-30
3451,Joseph,Grewal,1989-01-20,joseph.grewal3451@example.com,LS8 5NS,Scotland,2019-06-25,Telephone,0,Inactive,2021-08-14
3452,Rachel,Tewari,1967-05-22,rachel.tewari3452@example.com,B15 4SU,North West,2022-11-24,Web,1,Active,2025-03-06
3453,Chloe,Mensah,1972-10-24,chloe.mensah3453@example.com,LS14 2UD,London,2025-04-15,Web,1,Lapsed,2026-05-28
3454,Priya,Vasquez,1950-02-28,priya.vasquez3454@example.com,bt172ux,South East,2024-10-10,Direct Mail,0,Active,2026-07-14
3455,Wei,Sandoval,1992-09-18,wei.sandoval3455@example.com,SW14 6TR,South East,2020-09-23,Event,0,Inactive,2024-04-22
3456,Isaac,Nkemelu,1977-06-06,isaac.nkemelu3456@example.com,B4 6WS,North West,2020-08-13,Partner,0,Active,2022-01-19
3457,Kai,Quainton,1999-11-28,kai.quainton3457@example.com,SE37 2NJ,Scotland,2022-12-31,Telephone,1,Active,2024-11-17
3458,Mahmoud,Zielinski,1947-05-02,mahmoud.zielinski3458@example.com,N21 7XS,Wales,2026-03-28,Social,1,Active,2026-06-23
3459,Rosa,Ahmed,1953-06-24,rosa.ahmed3459@example.com,SE7 9XW,Yorkshire & Humber,2023-03-06,Partner,1,Active,2026-03-10
3460,Aisha,Chen,1962-05-16,aisha.chen3460@example.com,BT37 5FG,North East,2020-07-15,Partner,1,Active,2022-01-19
3461,Joseph,Fenton,2004-11-25,joseph.fenton3461@example.com,B28 2LT,Northern Ireland,2025-12-05,Direct Mail,1,Active,2026-02-27
3462,Fatima,Ahmed,1952-06-22,fatima.ahmed3462@example.com,M9 4ZF,Northern Ireland,2022-04-26,Web,1,Active,2023-09-08
3463,Isaac,Abiola,2002-12-27,isaac.abiola3463@example.com,BS13 5JW,North West,2023-03-19,Partner,0,Lapsed,2025-09-22
3464,Sofia,Zielinski,1982-07-10,sofia.zielinski3464@example.com,M30 4FP,Wales,2024-02-22,Direct Mail,1,Active,2026-05-01
3465,Ben,Kowalski,1974-01-09,ben.kowalski3465@example.com,BS4 9WB,South East,2022-08-20,Social,0,Inactive,2024-02-16
3466,Theo,Ahmed,2004-02-12,theo.ahmed3466@example.com,B5 3TX,Wales,2024-04-28,Direct Mail,1,Lapsed,2026-05-07
3467,Rachel,Quainton,1962-03-26,rachel.quainton3467@example.com,M11 5FP,South West,2024-03-18,Telephone,0,Active,2024-09-03
3468,Uche,Rashid,1985-04-16,uche.rashid3468@example.com,G1 5SS,South West,2022-04-06,Partner,0,Inactive,2025-01-14
3469,Mahmoud,Nkemelu,2000-08-11,mahmoud.nkemelu3469@example.com,B16 6JH,South West,2022-11-05,Partner,0,Active,2024-11-18
3470,Grace,Tewari,1976-06-13,grace.tewari3470@example.com,l228xy,Northern Ireland,2017-05-01,Event,1,Active,2016-11-14
3471,Tariq,Jarvis,1955-06-23,tariq.jarvis3471@example.com,L29 3XJ,London,2017-08-15,Partner,1,Active,2019-03-06
3472,Joseph,Gill,2001-10-15,joseph.gill3472@example.com,sw123yh,East of England,2019-02-02,Event,1,Lapsed,2023-10-18
3473,Verity,Jarvis,1998-03-25,verity.jarvis3473@example.com,SE6 6WN,Northern Ireland,2019-10-28,Event,1,Active,2026-05-09
3474,Rhys,Duffy,2005-10-06,rhys.duffy3474@example.com,BT15 7NU,North East,2020-10-23,Event,1,Active,2026-02-13
3475,Tariq,Abiola,1949-07-18,tariq.abiola3475@example.com,BT5 5GN,West Midlands,2022-09-09,Social,0,Active,2025-07-19
3476,Olive,Quainton,1977-04-05,,SE22 2SN,South East,2024-07-17,Social,1,Active,2026-08-04
3477,Noah,Nkemelu,1964-10-10,noah.nkemelu3477@example.com,L28 9EP,South West,2022-07-25,Social,1,Inactive,2026-01-01
3478,Theo,Jarvis,2005-02-28,theo.jarvis3478@example.com,LS15 8NQ,East of England,2022-08-24,Web,0,Active,2024-06-01
3479,Zara,Sandoval,1948-09-26,zara.sandoval3479@example.com,LS5 1FN,North West,2021-11-01,Telephone,0,Active,2026-01-08
3480,Rosa,Sandoval,1946-08-07,rosa.sandoval3480@example.com,NE15 7JA,West Midlands,2025-02-14,Social,1,Inactive,2026-07-06
3481,Kai,Abiola,1954-12-28,kai.abiola3481@example.com,BS38 6NL,Yorkshire & Humber,2019-06-17,Event,1,Inactive,2022-09-14
3482,Jasmin,Carrick,1990-10-23,,SW37 8YH,Scotland,2021-10-24,Event,1,Active,2025-09-29
3483,Fatima,Uddin,1959-04-22,fatima.uddin3483@example.com,NE5 8LN,South East,2023-03-13,Social,0,Active,2023-08-13
3484,Freya,Morrow,1985-01-23,freya.morrow3484@example.com,BT40 7AS,South East,2019-07-19,Telephone,1,Lapsed,2019-12-27
3485,Omar,Jarvis,1963-12-07,omar.jarvis3485@example.com,B29 7ET,North West,2021-09-07,Telephone,0,Active,2022-05-03
3486,Niamh,Mensah,1985-05-13,niamh.mensah3486@example.com,EH14 2XG,East of England,2026-01-20,Social,0,Active,2026-03-05
3487,Amara,Abiola,1968-12-02,amara.abiola3487@example.com,SE14 3RW,South East,2020-09-10,Partner,1,Inactive,2024-08-17
3488,Zainab,Kowalski,2000-01-14,zainab.kowalski3488@example.com,N17 7RQ,Yorkshire & Humber,2020-07-14,Telephone,1,Active,2024-05-17
3489,Kai,Bright,1965-08-21,kai.bright3489@example.com,SW21 5FG,Wales,2025-10-07,Direct Mail,1,Active,2025-12-29
3490,Imogen,Mensah,2000-01-09,imogen.mensah3490@example.com,B31 9FL,Scotland,2023-08-22,Direct Mail,0,Active,2025-11-23
3491,Harun,Kowalski,1963-09-15,,BT2 2GA,South East,2021-09-03,Telephone,0,Active,2023-08-02
3492,Elliot,Ahmed,1960-11-01,elliot.ahmed3492@example.com,sw168tq,London,2022-10-19,Web,1,Inactive,2025-05-15
3493,Grace,Kowalski,1953-03-02,grace.kowalski3493@example.com,NE15 3UR,West Midlands,2021-04-18,Event,1,Inactive,2021-06-24
3494,Kai,Whitlock,2001-03-03,kai.whitlock3494@example.com,NE24 2EW,South West,2024-08-22,Social,1,Active,2025-09-10
3495,Rhys,Chen,1997-08-26,rhys.chen3495@example.com,EH27 1EN,East of England,2025-05-17,Social,1,Active,2026-03-04
3496,Uche,Grewal,1981-03-23,uche.grewal3496@example.com,G24 5TZ,North East,2021-07-03,Web,Y,Active,2022-02-19
3497,Sofia,Rashid,1987-04-25,sofia.rashid3497@example.com,b179lr,London,2024-03-16,Direct Mail,1,Active,2025-01-22
3498,Ben,Dalgleish,1999-07-09,ben.dalgleish3498@example.com,SE9 2FU,West Midlands,2017-07-08,Partner,1,Lapsed,2022-08-05
3499,Niamh,Nkemelu,1954-04-18,niamh.nkemelu3499@example.com,G37 4HY,South East,2023-12-27,Social,1,Active,2024-04-28
3500,Joseph,Hargreaves,1996-03-02,joseph.hargreaves3500@example.com,B35 1XJ,South East,2023-11-13,Direct Mail,0,Active,2024-10-03
3501,Priya,Bright,1991-09-21,priya.bright3501@example.com,ne283wp,South West,2022-12-05,Telephone,1,Active,2023-01-15
3502,Karolina,Ellery,1958-06-12,karolina.ellery3502@example.com,SW4 3SR,Yorkshire & Humber,2025-07-01,Direct Mail,0,Lapsed,2026-07-29
3503,Maya,Nkemelu,1996-03-26,maya.nkemelu3503@example.com,B5 3EQ,North West,2023-03-11,Telephone,0,Active,2024-02-19
3504,Callum,Uddin,1997-11-15,callum.uddin3504@example.com,EH34 6RU,South East,2023-11-04,Telephone,1,Active,2024-02-20
3505,Leah,Okafor,1984-02-18,leah.okafor3505@example.com,CF34 8FH,West Midlands,2020-11-18,Partner,0,Lapsed,2024-07-15
3506,Wei,Tewari,1960-11-24,wei.tewari3506@example.com,N40 2TQ,London,2018-01-16,Event,0,Active,2024-02-04
3507,Uche,Okafor,1953-06-04,uche.okafor3507@example.com,M4 4ZU,South East,2025-06-23,Social,0,Active,2025-11-01
3508,Noah,Baptiste,2000-05-10,noah.baptiste3508@example.com,B14 6QB,South West,2023-10-10,Social,0,Active,2024-10-15
3509,Theo,Ellery,1989-04-25,theo.ellery3509@example.com,M31 4YQ,South East,2026-11-04,Telephone,0,Inactive,2022-12-03
3510,Zara,Grewal,1978-09-11,zara.grewal3510@example.com,M14 2JN,Northern Ireland,2018-09-05,Partner,1,Lapsed,2023-06-11
3511,Callum,Morrow,1996-06-25,callum.morrow3511@example.com,BS6 6RT,South East,2024-09-21,Direct Mail,0,Active,2025-04-17
3512,Tariq,Whitlock,1957-02-02,tariq.whitlock3512@example.com,LS2 1UQ,London,2025-09-09,Direct Mail,1,Active,2026-01-14
3513,Imogen,Ellery,1970-02-27,imogen.ellery3513@example.com,L20 5AY,East of England,2018-03-25,Event,0,Lapsed,2023-12-07
3514,Zainab,Grewal,1952-03-11,zainab.grewal3514@example.com,eh121al,North West,2021-10-23,Partner,0,Active,2024-10-09
3515,Rosa,Pemberton,1983-07-03,rosa.pemberton3515@example.com,N1 1PU,East of England,2021-10-13,Telephone,0,Active,2025-03-29
3516,Omar,Carrick,1952-09-03,omar.carrick3516@example.com,L10 8AW,Scotland,2018-06-19,Telephone,0,Inactive,2022-10-02
3517,Karolina,Grewal,1984-02-15,karolina.grewal3517@example.com,B31 7FF,Northern Ireland,2018-03-14,Partner,1,Active,2025-02-24
3518,Theo,Wainwright,1983-06-26,theo.wainwright3518@example.com,BT32 5BY,Yorkshire & Humber,2022-11-05,Partner,1,Active,2024-11-12
3519,Lucy,Sharpe,1973-03-10,lucy.sharpe3519@example.com,L10 9GZ,East of England,2022-05-09,Web,1,Active,2023-02-24
3520,Chloe,Yeboah,1967-09-18,chloe.yeboah3520@example.com,LS35 7XF,Northern Ireland,2025-02-19,Direct Mail,0,Active,2025-08-06
3521,Gareth,Lindqvist,1990-08-19,gareth.lindqvist3521@example.com,M36 4HP,North West,2017-05-02,Event,1,Active,2021-01-07
3522,Deborah,Chen,1988-09-25,deborah.chen3522@example.com,LS8 6EY,South East,2019-07-14,Partner,0,Active,2021-03-21
3523,Olive,Dalgleish,1966-09-08,olive.dalgleish3523@example.com,B15 9WQ,North West,2024-04-03,Social,0,Active,2025-08-15
3524,Ben,Rashid,1946-10-18,ben.rashid3524@example.com,L26 9ES,South East,2021-10-04,Partner,0,Active,2022-05-11
3525,Rosa,Jarvis,1959-04-01,rosa.jarvis3525@example.com,BT18 2QQ,North West,2021-09-04,Web,1,Active,2023-04-28
3526,Harun,Fenton,1962-04-23,harun.fenton3526@example.com,L35 7EW,Scotland,2021-01-20,Web,0,Active,2023-04-08
3527,Olive,Sandoval,1980-07-02,olive.sandoval3527@example.com,SE8 3FS,North West,2024-11-22,Web,1,Active,2025-01-26
3528,Zara,Uddin,1999-05-12,zara.uddin3528@example.com,BT39 7TH,Wales,2024-09-05,Web,1,Lapsed,2026-05-20
3529,Omar,Fenton,1970-02-26,omar.fenton3529@example.com,L34 1YE,North West,2018-06-12,Event,0,Lapsed,2019-04-06
3530,Sian,Dalgleish,1988-03-11,sian.dalgleish3530@example.com,M17 5ND,South East,2024-12-10,Social,1,Lapsed,2025-10-23
3531,Jasmin,Thornbury,1966-06-16,jasmin.thornbury3531@example.com,LS9 9DD,East of England,2018-04-15,Event,0,Active,2021-08-11
3532,Priya,Fenton,1991-10-13,,SE36 7BH,South West,2016-12-21,Event,0,Deceased,2021-12-11
3533,Tariq,Grewal,1996-09-23,tariq.grewal3533@example.com,L30 5WF,North East,2024-08-30,Telephone,0,Active,2026-08-13
3534,Karolina,Mensah,1962-02-23,karolina.mensah3534@example.com,LS30 6GD,East Midlands,2023-09-06,Telephone,1,Active,2024-06-09
3535,Maya,Fenton,2004-12-05,maya.fenton3535@example.com,EH8 4BR,Yorkshire & Humber,2022-07-03,Telephone,0,Lapsed,2022-12-17
3536,Wei,Baptiste,1987-01-02,wei.baptiste3536@example.com,LS10 5TS,West Midlands,2025-10-30,Social,1,Active,2025-12-06
3537,Lucy,Lindqvist,1991-05-03,lucy.lindqvist3537@example.com,M35 3DP,North West,2021-11-11,Telephone,0,Active,2025-03-22
3538,Zainab,Hargreaves,1975-10-22,zainab.hargreaves3538@example.com,CF23 2UD,Wales,2024-01-27,Web,0,Lapsed,2025-02-12
3539,Zara,Carrick,1956-09-20,zara.carrick3539@example.com,SE14 4HX,Scotland,2017-06-20,Event,1,Inactive,2019-06-04
3540,Noah,Rashid,1986-10-27,noah.rashid3540@example.com,BT5 2SN,North West,2023-03-29,Partner,1,Lapsed,2025-08-19
3541,Lucy,Chen,1968-10-21,lucy.chen3541@example.com,l325lj,Yorkshire & Humber,2021-07-29,Web,1,Lapsed,2026-01-12
3542,Theo,Sandoval,1963-02-28,theo.sandoval3542@example.com,SE31 7HR,North West,2022-10-16,Web,1,Lapsed,2022-11-18
3543,Leah,Gill,1984-01-03,leah.gill3543@example.com,N34 7SP,Northern Ireland,2025-06-20,Direct Mail,0,Active,2025-09-27
3544,Omar,Chen,1984-12-07,omar.chen3544@example.com,NE14 4GZ,London,2021-06-30,Web,0,Active,2026-08-03
3545,Deborah,Hargreaves,1948-09-02,deborah.hargreaves3545.example.com,G7 1SA,South West,2022-07-08,Social,0,Active,2024-07-04
3546,Karolina,Quainton,1960-04-11,karolina.quainton3546@example.com,LS40 3FD,East of England,2018-11-27,Partner,1,Active,2019-12-02
3547,Daniel,Lindqvist,2000-12-17,,G39 3FF,North West,2021-07-30,Event,1,Active,2023-02-23
3548,Maya,Sharpe,1986-11-04,maya.sharpe3548@example.com,SW21 7PL,Northern Ireland,2022-04-25,Social,1,Active,2022-12-02
3549,Ben,Hargreaves,2000-09-16,ben.hargreaves3549@example.com,CF16 7UE,London,2021-12-14,Partner,0,Lapsed,2022-05-12
3550,Lucy,Yeboah,1965-10-05,lucy.yeboah3550@example.com,EH21 4JB,East of England,2019-10-08,Telephone,0,Active,2024-11-17
3551,Rhys,Grewal,2002-05-06,rhys.grewal3551@example.com,SE36 9QX,East of England,2023-12-31,Web,0,Active,2024-02-09
3552,Rosa,Bright,1952-02-12,rosa.bright3552@example.com,bt391rf,North West,2023-08-18,Direct Mail,0,Active,2023-11-25
3553,Rachel,Carrick,1963-01-10,rachel.carrick3553@example.com,M7 1WZ,Yorkshire & Humber,2023-05-03,Social,0,Active,2024-12-31
3554,Rosa,Iqbal,1984-11-27,rosa.iqbal3554@example.com,BS37 9ZL,East of England,2024-04-03,Social,1,Lapsed,2024-12-23
3555,Omar,Baptiste,1960-08-11,omar.baptiste3555@example.com,BS23 7YN,Wales,2019-08-11,Event,0,Active,2024-08-13
3556,Chloe,Sandoval,1955-08-25,chloe.sandoval3556@example.com,BS2 9HX,South East,2023-02-24,Social,0,Active,2023-04-30
3557,Gareth,Dalgleish,1953-02-05,gareth.dalgleish3557@example.com,BS35 5WZ,Wales,2025-12-11,Web,1,Active,2026-07-23
3558,Grace,Whitlock,1971-12-03,grace.whitlock3558@example.com,SW23 9SX,Northern Ireland,2023-09-25,Direct Mail,1,Active,2025-09-12
3559,Verity,Chen,1973-06-25,verity.chen3559@example.com,SE4 7XJ,Northern Ireland,2018-12-29,Partner,0,Lapsed,2022-03-02
3560,Aisha,Dalgleish,1989-01-22,aisha.dalgleish3560@example.com,NE17 8US,North West,2024-07-20,Direct Mail,0,Active,2024-09-18
3561,Sofia,Sandoval,1995-01-16,sofia.sandoval3561@example.com,M18 4HP,East Midlands,2022-02-03,Web,1,Active,2026-03-21
3562,Joseph,Zielinski,1984-07-22,joseph.zielinski3562@example.com,LS5 2LA,West Midlands,2023-03-07,Web,1,Active,2024-11-30
3563,Rhys,Hargreaves,1976-08-21,rhys.hargreaves3563@example.com,CF37 7EL,Northern Ireland,2019-12-17,Telephone,1,Lapsed,2026-04-19
3564,Harun,Ellery,1996-05-21,harun.ellery3564@example.com,BT25 7EL,East Midlands,2019-07-18,Partner,0,Active,2023-10-26
3565,Wei,Dalgleish,1957-01-28,wei.dalgleish3565@example.com,G7 8YF,Northern Ireland,2023-04-30,Partner,1,Lapsed,2024-03-13
3566,Yusuf,Thornbury,1947-09-03,yusuf.thornbury3566@example.com,SE36 2RU,Yorkshire & Humber,2023-08-23,Social,0,Inactive,2023-12-18
3567,Grace,Dalgleish,1977-12-22,grace.dalgleish3567@example.com,G9 5GR,London,2023-06-23,Direct Mail,1,Activ,2025-06-02
3568,Zainab,Hargreaves,1950-09-28,zainab.hargreaves3568@example.com,CF30 8YL,East of England,2018-09-05,Event,0,Active,2025-02-03
3569,Daniel,Uddin,1971-11-20,daniel.uddin3569@example.com,SE38 1FA,South West,2024-12-07,Social,1,Inactive,2025-03-16
3570,Mahmoud,Sandoval,1958-05-24,mahmoud.sandoval3570@example.com,SE12 8QW,South East,2022-06-22,Telephone,1,Lapsed,2025-01-31
3571,Maya,Duffy,1960-02-28,maya.duffy3571@example.com,N15 5DL,South West,2025-02-25,Direct Mail,0,Active,2026-04-14
3572,Daniel,Iqbal,1999-09-19,daniel.iqbal3572@example.com,SW19 3JU,Scotland,2024-04-25,Web,0,Active,2024-05-01
3573,Ben,Jarvis,1996-08-16,ben.jarvis3573@example.com,NE1 8ZU,East of England,2017-09-12,Partner,1,Active,2022-10-14
3574,Grace,Sharpe,1976-05-16,grace.sharpe3574@example.com,SW24 3SB,North West,2018-04-14,Partner,1,Active,2021-02-26
3575,Imogen,Nkemelu,1995-11-11,imogen.nkemelu3575@example.com,CF30 4EY,South West,2023-12-06,Web,1,Inactive,2025-09-30
3576,Samuel,Vasquez,1999-11-05,samuel.vasquez3576@example.com,B18 7HA,North East,2017-05-25,Event,1,Active,2024-05-18
3577,Priya,Abiola,1993-09-01,priya.abiola3577@example.com,EH27 5WP,East of England,2023-02-06,Partner,1,Active,2025-01-15
3578,Kai,Fenton,1960-11-24,kai.fenton3578@example.com,NE9 7DN,East of England,2018-07-13,Partner,0,Active,2024-01-12
3579,Eleanor,Ellery,1994-01-23,eleanor.ellery3579@example.com,EH30 8TY,Wales,2022-12-12,Telephone,1,Active,2023-07-29
3580,Liam,Zielinski,1964-07-13,liam.zielinski3580@example.com,BS9 6XG,North East,2023-09-29,Telephone,0,Inactive,2025-04-27
3581,Eleanor,Dalgleish,1948-06-07,eleanor.dalgleish3581@example.com,SE38 9FP,London,2018-04-09,Event,1,Inactive,2018-04-10
